caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26113-824905,Certified,,2026-04-30T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26114-833598,Certified,,2026-05-01T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26117-840799,Certified,,2026-05-04T00:00:00,"Netflix Global, LLC",Human Data Operations Program Manager,15-1299.09,Information Technology Project Managers,Y,181293,,Year,181293,Year,Los Gatos,CA,95032,181293,FY2026_Q3
I-200-26119-850022,Certified,,2026-05-06T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26120-852131,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,149365,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26120-852135,Certified,,2026-05-07T00:00:00,"Netflix Global, LLC",Software Engineer,15-1252.00,Software Developers,Y,189592,,Year,103210,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26120-852146,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Network Engineering & Reliability,15-1244.00,Network and Computer Systems Administrators,Y,156291,,Year,83221,Year,Los Gatos,CA,95032,156291,FY2026_Q3
I-200-26120-853957,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,149365,,Year,149365,Year,Los Gatos,CA,95032,149365,FY2026_Q3
I-200-26120-853992,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,131997,,Year,131997,Year,New York,NY,10003,131997,FY2026_Q3
I-200-26120-855034,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Finance and Strategy Manager,13-1161.00,Market Research Analysts and Marketing Specialists,Y,186222,,Year,186222,Year,Los Gatos,CA,95032,186222,FY2026_Q3
I-200-26120-856005,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,149365,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26120-856164,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Data Engineer,15-2051.00,Data Scientists,Y,174304,,Year,123531,Year,Los Gatos,CA,95032,174304,FY2026_Q3
I-200-26120-856324,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
I-200-26120-856408,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,226138,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26120-856460,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,189592,,Year,131997,Year,Jersey City,NJ,07310,189592,FY2026_Q3
I-200-26120-856512,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,187741,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26120-856606,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,189592,,Year,131997,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26120-856692,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,212202,,Year,212202,Year,Seattle,WA,98104,212202,FY2026_Q3
I-200-26120-856731,Certified,,2026-05-07T00:00:00,"Netflix, Inc.",Creative Tech Researcher,15-2051.00,Data Scientists,Y,73174,,Year,73174,Year,Los Angeles,CA,90028,73174,FY2026_Q3
I-200-26121-860159,Certified,,2026-05-08T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,163550,,Year,163550,Year,Round Rock,TX,78665,163550,FY2026_Q3
I-200-26124-863642,Certified,,2026-05-11T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,189592,,Year,189592,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26124-864064,Certified,,2026-05-11T00:00:00,"Netflix, Inc.","Associate, Product & Technology F&S",13-2051.00,Financial and Investment Analysts,Y,137717,,Year,94058,Year,Los Angeles,CA,90028,137717,FY2026_Q3
I-200-26125-868161,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",UI Engineer,15-1252.00,Software Developers,Y,184558,,Year,184558,Year,Los Angeles,CA,90028,184558,FY2026_Q3
I-200-26125-868205,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Software Engineer  - Domain Enablement,15-1252.00,Software Developers,Y,264514,,Year,187741,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26125-868233,Certified,,2026-05-12T00:00:00,"Netflix, Inc.","Manager, Support Solution Engineering - Data Platform",15-1299.09,Information Technology Project Managers,Y,223142,,Year,223142,Year,Los Gatos,CA,95032,223142,FY2026_Q3
