caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26134-913362,Certified,,2026-05-21T00:00:00,NVIDIA Corporation,Engineer ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,156853,189750,Year,156853,Year,Santa Clara,CA,95051,156853,FY2026_Q3
I-200-26134-913431,Certified,,2026-05-21T00:00:00,NVIDIA Corporation,Senior High Performance AI Engineer,15-1252.00,Software Developers,Y,184000,287500,Year,156998,Year,Dallas,TX,75240,184000,FY2026_Q3
I-200-26134-913467,Certified,,2026-05-21T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,168000,264500,Year,164403,Year,Santa Clara,CA,95051,168000,FY2026_Q3
I-200-26134-913543,Certified,,2026-05-21T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,149240,195500,Year,149240,Year,Redmond,WA,98052,149240,FY2026_Q3
I-200-26134-913607,Certified,,2026-05-21T00:00:00,NVIDIA Corporation,Engineer Developer Technology Software,15-1252.00,Software Developers,Y,187741,195500,Year,187741,Year,Santa Clara,CA,95051,187741,FY2026_Q3
I-200-26135-914254,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Systems Design,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,258750,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26135-914298,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior Mixed Signal Design,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26135-914609,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26135-914740,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,207095,287500,Year,207095,Year,Santa Clara,CA,95051,207095,FY2026_Q3
I-200-26135-914922,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior Verification,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26135-918531,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,219236,322000,Year,219236,Year,Santa Clara,CA,95051,219236,FY2026_Q3
I-200-26135-918963,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Applications Engineer,15-1252.00,Software Developers,Y,173056,218500,Year,161122,Year,Santa Clara,CA,95051,173056,FY2026_Q3
I-200-26135-918970,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Manager Hardware Engineer,11-9041.00,Architectural and Engineering Managers,Y,248186,310500,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26135-918996,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,192000,304750,Year,185723,Year,New York,NY,10003,192000,FY2026_Q3
I-200-26135-919020,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,153311,241500,Year,153311,Year,Santa Clara,CA,95051,153311,FY2026_Q3
I-200-26135-919042,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Manager Section Systems Software,11-3021.00,Computer and Information Systems Managers,Y,188770,,Year,188770,Year,Santa Clara,CA,95051,188770,FY2026_Q3
I-200-26136-919097,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Manager Section Software QA,11-9041.00,Architectural and Engineering Managers,Y,213512,253000,Year,213512,Year,Santa Clara,CA,95051,213512,FY2026_Q3
I-200-26136-919138,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,184974,287500,Year,184974,Year,San Diego,CA,92131,184974,FY2026_Q3
I-200-26136-919223,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26136-919537,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,184000,287500,Year,143062,Year,Oviedo,FL,32766,184000,FY2026_Q3
I-200-26136-919540,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,"Product Manager, Enterprise Products",41-9031.00,Sales Engineers,Y,109491,143750,Year,109491,Year,Santa Clara,CA,95051,109491,FY2026_Q3
I-200-26136-919545,Certified,,2026-05-22T00:00:00,NVIDIA Corporation,Principal Product Manager,41-9031.00,Sales Engineers,Y,240000,379500,Year,198702,Year,Santa Clara,CA,95051,240000,FY2026_Q3
I-200-26138-920612,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,264514,356500,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26138-920897,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Analyst Business Systems Senior Staff,15-1211.00,Computer Systems Analysts,Y,190819,270250,Year,190819,Year,Santa Clara,CA,95051,190819,FY2026_Q3
I-200-26138-921190,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior CAD,17-2072.00,"Electronics Engineers, Except Computer",Y,137478,218500,Year,137478,Year,Santa Clara,CA,95051,137478,FY2026_Q3
I-200-26138-921611,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,207095,287500,Year,207095,Year,Santa Clara,CA,95051,207095,FY2026_Q3
I-200-26138-921732,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,207095,287500,Year,207095,Year,Santa Clara,CA,95051,207095,FY2026_Q3
I-200-26138-921813,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,174395,241500,Year,174395,Year,Santa Clara,CA,95051,174395,FY2026_Q3
I-200-26138-921888,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Phys Design,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,310500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26138-921963,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Mixed Signal Design,17-2072.00,"Electronics Engineers, Except Computer",Y,163449,218500,Year,163449,Year,Santa Clara,CA,95051,163449,FY2026_Q3
I-200-26138-923415,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Senior Revenue Data Analyst,15-2051.00,Data Scientists,Y,194834,230000,Year,169367,Year,Santa Clara,CA,95051,194834,FY2026_Q3
I-200-26138-924347,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Director Senior Sales Operations,11-2022.00,Sales Managers,Y,308000,471500,Year,260728,Year,Santa Clara,CA,95051,308000,FY2026_Q3
I-200-26138-924482,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Director Systems Software,11-9041.00,Architectural and Engineering Managers,Y,320000,488750,Year,282880,Year,Santa Clara,CA,95051,320000,FY2026_Q3
I-200-26138-924543,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,237786,356500,Year,237786,Year,Santa Clara,CA,95051,237786,FY2026_Q3
I-200-26138-924667,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Manager Systems Software,11-9041.00,Architectural and Engineering Managers,Y,248186,356500,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26138-924741,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Manager Solutions Architect,11-9041.00,Architectural and Engineering Managers,Y,248186,356500,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26138-924837,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,264514,270000,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26138-924860,Certified,,2026-05-26T00:00:00,NVIDIA Corporation,Architect Solutions,15-1221.00,Computer and Information Research Scientists,Y,164403,241500,Year,164403,Year,Santa Clara,CA,95051,164403,FY2026_Q3
I-200-26139-927177,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,200171,264500,Year,200171,Year,Santa Clara,CA,95051,200171,FY2026_Q3
I-200-26139-927546,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Manager Systems Design,11-9041.00,Architectural and Engineering Managers,Y,248186,322000,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26139-927629,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Architect Senior,15-1252.00,Software Developers,Y,264514,356500,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26139-928263,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Manager Hardware Engineer,11-9041.00,Architectural and Engineering Managers,Y,248186,310500,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26139-928322,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Senior Software Engineer,15-1252.00,Software Developers,Y,264514,356500,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26139-928392,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Manager Systems Software,11-9041.00,Architectural and Engineering Managers,Y,248186,356500,Year,248186,Year,Santa Clara,CA,95051,248186,FY2026_Q3
I-200-26139-928423,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,100000,166750,Year,90355,Year,Austin,TX,78717,100000,FY2026_Q3
I-200-26139-928532,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,168000,264500,Year,164403,Year,Santa Clara,CA,95051,168000,FY2026_Q3
I-200-26139-928586,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,139235,195500,Year,139235,Year,Santa Clara,CA,95051,139235,FY2026_Q3
I-200-26139-928610,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,131997,195500,Year,131997,Year,New York,NY,10003,131997,FY2026_Q3
I-200-26139-928656,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,189592,287500,Year,189592,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26139-928773,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Principal Program Manager,11-9041.00,Architectural and Engineering Managers,Y,282880,379500,Year,282880,Year,Santa Clara,CA,95051,282880,FY2026_Q3
I-200-26139-929704,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,189592,287500,Year,189592,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26139-929749,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Principal Systems Software Engineer,15-1252.00,Software Developers,Y,272000,431250,Year,184558,Year,Hermosa Beach,CA,90254,272000,FY2026_Q3
I-200-26139-929805,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Business Development Manager,13-2051.00,Financial and Investment Analysts,Y,182478,247250,Year,182478,Year,Santa Clara,CA,95051,182478,FY2026_Q3
I-200-26139-929951,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Technical Program Manager,15-1299.09,Information Technology Project Managers,Y,240000,379500,Year,223142,Year,Santa Clara,CA,95051,240000,FY2026_Q3
I-200-26139-929978,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26139-930057,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Senior Software Engineer,15-1252.00,Software Developers,Y,207095,287500,Year,207095,Year,Santa Clara,CA,95051,207095,FY2026_Q3
I-200-26139-930148,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Architect Senior,17-2072.00,"Electronics Engineers, Except Computer",Y,165963,241500,Year,165963,Year,Seattle,WA,98103,165963,FY2026_Q3
I-200-26140-930216,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Analyst,13-1081.02,Logistics Analysts,Y,168000,270250,Year,144914,Year,Santa Clara,CA,95051,168000,FY2026_Q3
I-200-26140-930225,Certified,,2026-05-27T00:00:00,NVIDIA Corporation,Architect Senior,17-2061.00,Computer Hardware Engineers,Y,197475,287500,Year,197475,Year,Hillsboro,OR,97006,197475,FY2026_Q3
I-200-26140-930647,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,124000,195500,Year,114754,Year,Austin,TX,78758,124000,FY2026_Q3
I-200-26140-930667,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,131997,195500,Year,131997,Year,Jersey City,NJ,07302,131997,FY2026_Q3
I-200-26140-931604,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Engineer Senior Verification,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26140-933469,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,212202,287500,Year,212202,Year,Seattle,WA,98103,212202,FY2026_Q3
I-200-26140-935052,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,184000,287500,Year,163550,Year,Austin,TX,78717,184000,FY2026_Q3
I-200-26141-935205,Withdrawn,,2026-05-20T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,163550,241500,Year,163550,Year,Austin,TX,78717,,FY2026_Q3
I-200-26141-935249,Certified,,2026-05-28T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,163550,241500,Year,163550,Year,Austin,TX,78717,163550,FY2026_Q3
I-200-26141-935559,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Deep Learning Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,159578,241500,Year,159578,Year,Durham,NC,27713,159578,FY2026_Q3
I-200-26141-935599,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,223142,258750,Year,223142,Year,Santa Clara,CA,95051,223142,FY2026_Q3
I-200-26141-936465,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,174395,241500,Year,174395,Year,Santa Clara,CA,95051,174395,FY2026_Q3
I-200-26141-936872,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,131373,287500,Year,131373,Year,Mequon,WI,53092,131373,FY2026_Q3
I-200-26141-937501,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Senior Software,15-1252.00,Software Developers,Y,213512,270250,Year,189668,Year,Santa Clara,CA,95051,213512,FY2026_Q3
I-200-26141-937657,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,271126,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26141-937913,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,139443,184000,Year,139443,Year,Santa Clara,CA,95051,139443,FY2026_Q3
I-200-26141-938104,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,"System Software Engineer, Video",15-1252.00,Software Developers,Y,149365,178250,Year,149365,Year,Santa Clara,CA,95051,149365,FY2026_Q3
I-200-26141-938891,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Systems Design,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,322000,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26141-939322,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Principal Architect,17-2061.00,Computer Hardware Engineers,Y,272000,431250,Year,229590,Year,Santa Clara,CA,95051,272000,FY2026_Q3
I-200-26141-939396,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,174395,241500,Year,174395,Year,Santa Clara,CA,95051,174395,FY2026_Q3
I-200-26141-939865,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,178131,241500,Year,174395,Year,Santa Clara,CA,95051,178131,FY2026_Q3
I-200-26141-939877,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Senior Software QA Test Developer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,201053,270250,Year,201053,Year,Santa Clara,CA,95051,201053,FY2026_Q3
I-200-26141-939910,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,264514,287500,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26141-939941,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Architect,15-1252.00,Software Developers,Y,124000,195500,Year,114754,Year,Austin,TX,78717,124000,FY2026_Q3
I-200-26141-939945,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Boards Supply Planner,13-1081.00,Logisticians,Y,144914,201250,Year,144914,Year,Santa Clara,CA,95051,144914,FY2026_Q3
I-200-26141-939972,Withdrawn,,2026-05-21T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,124592,195500,Year,124592,Year,Sacramento,CA,95814,,FY2026_Q3
I-200-26141-940059,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,224000,356500,Year,184974,Year,San Diego,CA,92129,224000,FY2026_Q3
I-200-26141-940134,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,149240,195500,Year,149240,Year,Redmond,WA,98052,149240,FY2026_Q3
I-200-26141-940151,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,124592,195500,Year,124592,Year,Sacramento,CA,95814,124592,FY2026_Q3
I-200-26142-940289,Certified,,2026-05-29T00:00:00,NVIDIA Corporation,Test Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,184000,287500,Year,128794,Year,Durham,NC,27713,184000,FY2026_Q3
I-200-26142-940735,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26142-940765,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,175427,241500,Year,175427,Year,Falls Church,VA,22043,175427,FY2026_Q3
I-200-26142-940871,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Mixed Signal Design,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26142-940966,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Verification,17-2072.00,"Electronics Engineers, Except Computer",Y,169666,218500,Year,169666,Year,Santa Clara,CA,95051,169666,FY2026_Q3
I-200-26142-942480,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,184000,287500,Year,131997,Year,New York,NY,10003,184000,FY2026_Q3
I-200-26142-942537,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Account Manager Dev Relations,41-9031.00,Sales Engineers,Y,184000,287500,Year,133744,Year,Birmingham,MI,48009,184000,FY2026_Q3
I-200-26142-942641,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Technical Program Manager,15-1299.09,Information Technology Project Managers,Y,240000,379500,Year,223142,Year,Santa Clara,CA,95051,240000,FY2026_Q3
I-200-26142-942700,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,214178,304750,Year,214178,Year,Seattle,WA,98103,214178,FY2026_Q3
I-200-26142-942909,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Verification,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26142-943020,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Manager Supply Chain Management,11-3071.04,Supply Chain Managers,Y,219024,247250,Year,219024,Year,Santa Clara,CA,95051,219024,FY2026_Q3
I-200-26142-943027,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Program Manager,13-1082.00,Project Management Specialists,Y,200000,322000,Year,179421,Year,Santa Clara,CA,95051,200000,FY2026_Q3
I-200-26142-943037,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26142-943131,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior CAD,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26142-943213,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Account Manager Dev Relations,41-9031.00,Sales Engineers,Y,182208,241500,Year,182208,Year,New York,NY,10003,182208,FY2026_Q3
I-200-26142-943276,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Verification,17-2072.00,"Electronics Engineers, Except Computer",Y,159578,218500,Year,159578,Year,Durham,NC,27713,159578,FY2026_Q3
I-200-26142-943277,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer SWQA Test Developer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,129792,189750,Year,129792,Year,Santa Clara,CA,95051,129792,FY2026_Q3
I-200-26142-943299,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Senior Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,201094,304750,Year,201094,Year,Santa Clara,CA,95051,201094,FY2026_Q3
I-200-26142-943361,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,173618,241500,Year,173618,Year,Folsom,CA,95630,173618,FY2026_Q3
I-200-26142-943442,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,PR Manager,13-1161.00,Market Research Analysts and Marketing Specialists,Y,115107,169500,Year,115107,Year,San Diego,CA,92101,115107,FY2026_Q3
I-200-26142-943487,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,224000,356500,Year,212202,Year,Redmond,WA,98052,224000,FY2026_Q3
I-200-26142-943496,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Principal ASIC Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,232000,368000,Year,171787,Year,Westford,MA,01886,232000,FY2026_Q3
I-200-26142-943561,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Principal Program Manager,11-9041.00,Architectural and Engineering Managers,Y,282880,379500,Year,282880,Year,Santa Clara,CA,95051,282880,FY2026_Q3
I-200-26142-943654,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Principal Software Engineer,15-1252.00,Software Developers,N,248000,391000,Year,212202,Year,Redmond,WA,98053,,FY2026_Q3
I-200-26142-943723,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,156853,189750,Year,156853,Year,Santa Clara,CA,95051,156853,FY2026_Q3
I-200-26142-943775,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,143089,195500,Year,143089,Year,Santa Clara,CA,95051,143089,FY2026_Q3
I-200-26142-943777,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Systems Software,15-1252.00,Software Developers,Y,131997,195500,Year,131997,Year,New York,NY,10003,131997,FY2026_Q3
I-200-26142-944156,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,168000,264500,Year,164403,Year,Santa Clara,CA,95051,168000,FY2026_Q3
I-200-26142-944259,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,156853,189750,Year,156853,Year,Santa Clara,CA,95051,156853,FY2026_Q3
I-200-26142-944397,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,207095,287500,Year,207095,Year,Santa Clara,CA,95051,207095,FY2026_Q3
I-200-26142-944464,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Technical Product Marketing Engineer,41-9031.00,Sales Engineers,Y,109491,155250,Year,109491,Year,Santa Clara,CA,95051,109491,FY2026_Q3
I-200-26142-944479,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Architect Solutions,15-1252.00,Software Developers,Y,149240,195500,Year,149240,Year,Redmond,WA,98052,149240,FY2026_Q3
I-200-26142-944485,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Manager Dev Tech Software,11-3021.00,Computer and Information Systems Managers,Y,261248,356500,Year,261248,Year,New York,NY,10003,261248,FY2026_Q3
I-200-26142-944554,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,124000,195500,Year,110656,Year,Austin,TX,78717,124000,FY2026_Q3
I-200-26143-944785,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,184000,287500,Year,161741,Year,Durham,NC,27713,184000,FY2026_Q3
I-200-26143-944808,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Analyst Business,15-2031.00,Operations Research Analysts,Y,84000,143750,Year,81598,Year,Santa Clara,CA,95051,84000,FY2026_Q3
I-200-26145-945788,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer III Quality,17-2072.00,"Electronics Engineers, Except Computer",Y,135043,184000,Year,135043,Year,Santa Clara,CA,95051,135043,FY2026_Q3
I-200-26145-945941,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior ASIC,17-2072.00,"Electronics Engineers, Except Computer",Y,216091,264500,Year,216091,Year,Santa Clara,CA,95051,216091,FY2026_Q3
I-200-26145-945958,Certified,,2026-06-01T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,157248,287500,Year,157248,Year,Cary,NC,27519,157248,FY2026_Q3
I-200-26146-946897,Certified,,2026-06-02T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,264514,356600,Year,264514,Year,Santa Clara,CA,95051,264514,FY2026_Q3
I-200-26146-947863,Certified,,2026-06-02T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,119184,189750,Year,119184,Year,Durham,NC,27713,119184,FY2026_Q3
